dataset,user_id,name,class,age,gender,race,perspective,age_group,subset,auto_age,auto_gender,auto_perspective
JAFFE,JAFFE-2,KL_HA2_159.png,happiness,29,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-2,KL_HA3_160.png,happiness,29,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-2,KL_NE1_155.png,neutral,29,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-2,KL_NE2_156.png,neutral,29,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-2,KL_NE3_157.png,neutral,29,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-2,KL_SA1_161.png,sadness,29,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-2,KL_SA2_162.png,sadness,29,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-2,KL_SA3_163.png,sadness,29,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-2,KL_SU1_164.png,surprise,29,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-2,KL_SU2_165.png,surprise,29,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-2,KL_SU3_166.png,surprise,29,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_AN1_17.png,anger,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_AN2_18.png,anger,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_AN3_19.png,anger,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_DI1_20.png,disgust,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_DI3_22.png,disgust,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_FE1_23.png,fear,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_FE2_24.png,fear,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_FE3_25.png,fear,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_HA1_4.png,happiness,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_HA2_5.png,happiness,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_HA3_6.png,happiness,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_HA4_7.png,happiness,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_NE1_1.png,neutral,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_NE2_2.png,neutral,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_NE3_3.png,neutral,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_SA1_9.png,sadness,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_SA2_10.png,sadness,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_SA3_11.png,sadness,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_SA5_13.png,sadness,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_SU1_14.png,surprise,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_SU2_15.png,surprise,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-3,KM_SU3_16.png,surprise,16,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_AN1_83.png,anger,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_AN2_84.png,anger,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_AN3_85.png,anger,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_DI1_86.png,disgust,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_DI2_87.png,disgust,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_DI3_88.png,disgust,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_FE1_89.png,fear,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_FE2_90.png,fear,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_FE3_91.png,fear,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_HA1_74.png,happiness,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_HA2_75.png,happiness,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_NE1_71.png,neutral,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_NE2_72.png,neutral,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_NE3_73.png,neutral,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_SA1_77.png,sadness,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_SA2_78.png,sadness,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_SA3_79.png,sadness,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_SU1_80.png,surprise,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_SU2_81.png,surprise,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-4,KR_SU3_82.png,surprise,22,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_AN1_125.png,anger,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_AN2_126.png,anger,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_AN3_127.png,anger,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_DI1_128.png,disgust,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_DI2_129.png,disgust,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_DI3_130.png,disgust,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_FE2_131.png,fear,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_FE2_132.png,fear,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_FE3_133.png,fear,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_HA1_116.png,happiness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_HA2_117.png,happiness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_HA3_118.png,happiness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_NE1_113.png,neutral,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_NE2_114.png,neutral,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_NE3_115.png,neutral,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_SA1_119.png,sadness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_SA2_120.png,sadness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_SA3_121.png,sadness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_SU1_122.png,surprise,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_SU2_123.png,surprise,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-5,MK_SU3_124.png,surprise,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_AN1_211.png,anger,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_AN2_212.png,anger,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_AN3_213.png,anger,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_DI1_214.png,disgust,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_DI2_215.png,disgust,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_DI3_216.png,disgust,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_FE1_217.png,fear,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_FE2_218.png,fear,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_FE3_219.png,fear,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_HA1_202.png,happiness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_HA2_203.png,happiness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_HA3_204.png,happiness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_NE1_199.png,neutral,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_NE2_200.png,neutral,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_NE3_201.png,neutral,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_SA1_205.png,sadness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_SA2_206.png,sadness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_SA3_207.png,sadness,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_SU1_208.png,surprise,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_SU2_209.png,surprise,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-6,NA_SU3_210.png,surprise,32,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_AN1_104.png,anger,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_AN2_105.png,anger,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_AN3_106.png,anger,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_DI1_107.png,disgust,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_DI3_109.png,disgust,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_FE1_110.png,fear,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_FE2_111.png,fear,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_FE3_112.png,fear,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_HA1_95.png,happiness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_HA2_96.png,happiness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_HA3_97.png,happiness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_NE1_92.png,neutral,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_NE2_93.png,neutral,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_NE3_94.png,neutral,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_SA1_98.png,sadness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_SA2_99.png,sadness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_SA3_100.png,sadness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_SU1_101.png,surprise,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_SU2_102.png,surprise,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-7,NM_SU3_103.png,surprise,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_AN1_190.png,anger,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_AN2_191.png,anger,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_AN3_192.png,anger,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_DI1_193.png,disgust,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_DI2_194.png,disgust,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_DI3_195.png,disgust,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_FE1_196.png,fear,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_FE2_197.png,fear,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_FE3_198.png,fear,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_HA1_180.png,happiness,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_HA2_181.png,happiness,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_HA3_182.png,happiness,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_NE1_177.png,neutral,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_NE2_178.png,neutral,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_NE3_179.png,neutral,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_SA1_184.png,sadness,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_SA2_185.png,sadness,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_SA3_186.png,sadness,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_SU1_187.png,surprise,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_SU2_188.png,surprise,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-8,TM_SU3_189.png,surprise,24,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_AN1_146.png,anger,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_AN2_147.png,anger,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_AN3_148.png,anger,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_DI1_149.png,disgust,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_DI2_150.png,disgust,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_DI3_151.png,disgust,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_FE1_152.png,fear,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_FE2_153.png,fear,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_FE3_154.png,fear,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_HA1_137.png,happiness,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_HA2_138.png,happiness,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_HA3_139.png,happiness,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_NE1_134.png,neutral,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_NE2_135.png,neutral,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_NE3_136.png,neutral,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_SA1_140.png,sadness,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_SA2_141.png,sadness,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_SA3_142.png,sadness,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_SU1_143.png,surprise,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_SU2_144.png,surprise,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-9,UY_SU3_145.png,surprise,20,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_AN1_61.png,anger,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_AN2_62.png,anger,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_AN3_63.png,anger,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_DI1_64.png,disgust,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_DI2_65.png,disgust,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_DI3_66.png,disgust,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_FE1_67.png,fear,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_FE2_68.png,fear,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_FE3_69.png,fear,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_FE4_70.png,fear,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_HA1_52.png,happiness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_HA2_53.png,happiness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_HA3_54.png,happiness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_NE1_49.png,neutral,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_NE2_50.png,neutral,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_NE3_51.png,neutral,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_SA1_55.png,sadness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_SA2_56.png,sadness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_SA3_57.png,sadness,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_SU1_58.png,surprise,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_SU2_59.png,surprise,26,female,japanese,front,young,,1,0,0
JAFFE,JAFFE-10,YM_SU3_60.png,surprise,26,female,japanese,front,young,,1,0,0
